friend,member
345183576,356343509
45718857,14734602
191615066,14734602
78906178,332726084
265282608,343845477
194084889,336800788
160359312,166200552
337218407,166200552
94681298,93794233
20278482,73400317
136111668,260626413
171459876,47451393
216079774,47451393
339754565,344603502
132355577,322893993
329319109,322893993
249030878,355994902
263563403,355994902
304903334,355994902
339012812,355994902
360506619,355994902
367629350,355994902
367632003,355994902
368832312,355994902
182673675,336233877
293153508,205191388
218798555,154835005
296023242,319982803
331815012,319982803
460108262,213143308
34024177,129314606
82208916,347192114
119575815,347192114
135309170,347192114
192872428,347192114
267828947,347192114
281625711,347192114
360495416,347192114
360852986,347192114
362895460,347192114
405892711,347192114
298430701,345717504
301791038,345717504
301791038,296531934
108861791,235891350
224993958,235891350
258388193,235891350
262815318,224236379
494212175,224236379
257869327,348183793
267321518,348183793
186860363,146427196
72515387,221989595
157408386,221989595
309575272,120074558
294084542,354871599
356440921,354871599
418552601,354871599
11003257,281697130
14579827,281697130
16166056,281697130
26564515,281697130
56917981,281697130
65317941,281697130
141864613,281697130
152587531,281697130
154931696,281697130
156818552,281697130
165512854,281697130
170631612,281697130
196642984,281697130
199026847,281697130
207225229,281697130
217159219,281697130
227721793,281697130
230312110,281697130
266120071,281697130
318624209,281697130
367016089,281697130
125206047,87852996
273472348,87852996
294084542,87852996
347491397,87852996
404665868,87852996
270745457,135675328
347773040,135675328
146358520,342741668
423717660,342741668
431509082,342741668
35985988,324651947
42092388,324651947
147792573,62894200
325012704,62894200
156151303,355634946
240660211,136111668
260626413,136111668
270663391,245514981
187330266,220924423
77167768,192104062
91249432,192104062
156950272,192104062
161319454,192104062
162286740,192104062
348444181,192104062
366495363,192104062
11534446,33871601
65292342,33871601
80477323,353935693
150877953,353935693
184184756,353935693
196284697,353935693
325813880,353935693
240896282,315066857
38024311,217517657
14655172,338893984
178102349,338893984
337340905,338893984
343706109,338893984
189893729,217761647
289835969,217761647
385218726,257686464
33871601,11534446
51894472,11534446
65292342,11534446
144916496,157542301
473962842,355301922
482137032,355301922
113043321,278176426
316557599,287216367
321597693,222584203
294084542,349456524
371477147,349456524
304450824,198851701
234180307,341073632
374918515,341073632
342044002,345689178
284813807,322390626
340334077,322390626
217517657,38024311
194564495,174756626
371002413,14771971
205570424,289619793
350022659,16781257
408208795,107254904
200111995,224711508
121087414,211978892
132292682,211978892
236265979,211978892
256664667,211978892
305966597,211978892
372863113,211978892
395792329,211978892
496243227,211978892
119579121,355067204
163418214,355067204
181507666,131489854
151295717,123706284
215945319,123706284
234218593,123706284
389738396,123706284
249049084,46776185
325398565,302242994
376830759,302242994
321706794,355023796
266050538,200323453
310017798,227161353
302205863,296580589
197510759,341190323
266512671,341139949
354684891,354965399
174976987,274797577
322704755,274797577
196826238,30153925
505026010,30153925
208914107,280387290
99657218,248413498
172522942,16763826
386438941,16763826
10654797,318802602
359802412,318802602
458897341,318802602
157519275,225317621
261921084,142109398
189558879,247883141
364304838,247883141
444636427,247883141
470131456,247883141
25034294,520813
294084542,183108820
501209035,202907908
102473712,202498528
257851021,202498528
85113040,145493172
316988496,145493172
466942545,145493172
221470577,288129699
294084542,288129699
3492211,348757404
99527628,348757404
181012736,348757404
333444948,36674159
18369159,32060244
354965399,354684891
348483105,354477621
188012290,182710402
131777515,199248195
336714836,312389655
7016975,330453563
103592229,330453563
280364838,330453563
306161378,330453563
313952544,330453563
441937060,330453563
444787654,330453563
462385482,330453563
82938355,343075991
272927560,343075991
221470577,152108770
196284697,236654995
19072765,39270717
163495953,215732280
391794275,215732280
69953536,333920949
140013179,333920949
327866181,333920949
353796558,333920949
89159570,12073872
372353388,12073872
295532280,354499095
31636543,213502838
268311472,213502838
333752582,213502838
391238956,213502838
437462264,213502838
443362950,213502838
258154531,347331791
294084542,347331791
423651768,346373084
471962764,346373084
264346018,326318136
352259362,198693786
274649297,293187807
273893713,274649297
293187807,274649297
320808613,305461676
296578588,320808613
305461676,320808613
191805477,277234114
48838375,179122149
312781859,21821923
10016948,332190191
137501423,332190191
178229358,332190191
278461690,239417879
133594595,273893713
274649297,273893713
201698607,265739616
239417879,278461690
133594595,221550353
281697130,217159219
365666715,93675411
351995718,352199717
541580,337284927
601282,337284927
838886,337284927
4766201,337284927
5008973,337284927
6203583,337284927
6656036,337284927
7737381,337284927
8122809,337284927
333347569,337284927
255999118,227605722
281625711,227605722
31205824,320302861
401985033,320302861
328738053,349696778
273482269,345798324
278306447,345798324
205953487,209739766
295532280,209739766
312082974,209739766
334676914,209739766
312558163,319509935
115826508,354186933
257286914,327246783
270745457,327246783
26790226,2229576
141864613,199966539
181924714,199966539
342551379,199966539
193182705,286243016
191201886,169241551
223428948,169241551
242180939,169241551
357614215,169241551
22407373,349402656
122845194,349402656
184239958,349402656
217646050,349402656
276559139,349402656
416999691,349402656
418897044,325348661
205478219,9655992
3520447,303350126
8508025,303350126
202644810,303350126
235414588,303350126
397845041,303350126
272526573,36475696
264616491,350317226
163815769,146510382
178729922,146510382
393914632,354032525
377081086,223623760
417788405,223623760
90207019,321229113
301068313,321229113
346789620,321229113
350276094,321229113
400684821,321229113
425134595,321229113
12635478,302895893
343165929,301685366
31778489,2613998
275030730,2613998
61257031,30510594
358555650,30510594
191292663,233523850
210357915,233523850
341116134,233523850
7679450,346789620
18097594,346789620
122147023,346789620
133768060,346789620
159766601,346789620
197378416,346789620
269900671,346789620
290571141,346789620
321229113,346789620
345002539,346789620
353556197,346789620
358219287,346789620
361032038,346789620
370162885,346789620
370616133,346789620
410226453,346789620
427289670,346789620
435174941,346789620
375200099,292239244
290200619,353912024
314915839,267590171
122845194,154042721
142515124,154042721
192236897,154042721
298093135,154042721
316340840,154042721
266048498,92559234
5535749,23435353
19207839,23435353
184582829,190983002
259284019,121994967
294084542,121994967
371305000,121994967
392370897,121994967
7652850,353422824
116734198,231009201
36475696,272526573
19065049,277738340
62805815,277738340
97171615,277738340
286835970,277738340
313929199,277738340
326861920,277738340
361380782,277738340
361569857,277738340
362480209,277738340
382445455,277738340
13188428,52787936
201797809,52787936
299843021,52787936
310886793,52787936
11383830,242235026
137977459,242235026
168063995,242235026
216079774,242235026
221836445,242235026
323662953,242235026
395960739,242235026
94830282,353691179
167959320,353691179
324472682,353691179
325083524,163516503
297772867,353656576
356373728,28918583
42153737,251637219
308923782,251637219
296563154,352853262
329824509,352853262
131793718,219452317
222912204,219452317
236529505,219452317
237861177,219452317
294084542,293637353
313149489,293637353
323009682,158904160
219457393,52056897
222123085,52056897
379719837,52056897
246893151,342133750
353678128,342133750
384315184,342133750
431212298,342133750
295532280,353524651
341316239,353524651
129314606,34024177
229040538,34024177
25181008,322332912
69214451,322332912
295540617,322332912
370265507,322332912
212690461,80046555
226870011,80046555
135388626,137230591
412781724,343038411
453668214,343038411
406037532,267120015
229542879,144171636
27736228,54477802
162186191,54477802
204107146,54477802
224612423,54477802
271271784,54477802
67561813,228560593
207021253,228560593
374941488,228560593
101789953,134342170
289375250,324125386
311648951,275607418
220017933,141340077
165703122,219373506
168468502,219373506
220764424,219373506
472295654,219373506
349725025,228457964
363438721,228457964
96697937,12744311
100951719,12744311
350807605,12744311
132133609,188949450
207444682,114906376
391388194,114906376
499726142,222841585
206496267,311799084
471463138,311799084
164236914,152656767
21317069,315791270
484586450,335091860
224711508,200111995
74813545,231472126
234275037,344529052
244340511,235855360
113271866,196972106
326225292,196972106
359127827,196972106
61494279,17337755
29813679,340898521
89820131,347702012
352832281,347702012
161245009,318194874
465003162,318194874
92508015,338616178
300413291,352832281
347702012,352832281
302604265,257286914
327246783,257286914
367169287,257286914
142515124,85570120
294084542,352999103
422997585,339949746
125627828,103680255
196879942,279354307
22430139,179760860
68226652,179760860
196592409,179760860
327866181,179760860
328503717,179760860
325440365,206464507
42476789,151053210
152580688,151053210
339032785,349611007
358294272,250316288
62360542,133358174
353395073,133358174
242364376,297689138
54902788,290425040
279024849,290425040
135266073,265978736
341799979,265978736
152267225,162572175
196879942,349623440
353656576,297772867
333913955,31632938
179122149,48838375
249049557,56642616
217546206,149413143
222364049,116344616
132355577,98796365
359699773,98796365
209142411,219287162
429178262,347275191
179045570,1886419
186842272,25009386
321597693,206362302
195102269,256709076
283689043,256709076
21821876,285331680
313926309,285331680
434229898,134991018
237899023,342356782
324193180,342356782
409957334,342356782
166200552,337218407
317261449,337218407
350307940,337218407
1765196,16166056
71402978,16166056
281697130,16166056
348092206,16166056
417915144,16166056
451234643,352159076
34278593,347107854
345852021,10654465
188663861,326739690
194389309,320289384
355719645,320289384
61829372,324578648
302260799,324578648
140907691,251017825
144356777,251017825
196656106,153271457
326217411,153271457
305519915,337961150
162871407,169007832
336340786,152624342
299034790,208647949
401103849,208647949
147081735,238548281
392654924,238548281
239651970,286358991
190086632,271539138
257753698,271539138
196972106,326225292
322180626,326225292
359127827,326225292
361032038,326225292
382243215,326225292
408389627,326225292
410226453,326225292
35663441,158032201
227865010,158032201
315144836,158032201
327754015,158032201
446183905,158032201
361187503,296021831
181094913,352320199
33621529,342903134
175770087,339680283
207392091,197985273
152624342,336340786
347175302,272637271
202454092,315196995
369481083,245045133
310336124,350034645
157021383,344912403
306905399,136769251
430146698,136769251
44691920,310431251
2072345,283124088
146882885,283124088
195639790,283124088
422470187,283124088
127353400,309161648
335499482,351587343
199466794,325772278
394967960,325772278
262556,340279966
59993672,340279966
481274923,340279966
271182428,273959450
361861368,336662994
39579483,261453821
205930432,261453821
294084542,261453821
348190970,178681148
229100033,331784487
18097594,28176085
23229524,28176085
99448302,28176085
265514058,28176085
291418721,28176085
366575182,28176085
154835005,218798555
342760452,218798555
160952004,346637290
321229113,90207019
434796255,90207019
212530915,125422756
255992303,308369775
390577720,349660967
209739766,295532280
273472348,295532280
353524651,295532280
354499095,295532280
197958971,158940862
240027729,158940862
217546206,85845148
346632872,333506871
220141217,157469965
92162470,140667462
161190902,273878956
179694086,273878956
218911462,273878956
222382298,273878956
258236205,273878956
347283309,273878956
267401061,151084118
247337475,160350527
128004935,12336585
277988874,12336585
168287819,139163005
361121649,233166753
6805383,695938
77133313,695938
201269699,695938
347462667,695938
365725398,695938
83967411,177688313
352199717,351995718
157543258,313708587
294084542,208475088
372617755,208475088
372902475,351985043
247883141,189558879
3880188,193686287
290200619,217857629
158062688,53188169
209116329,53188169
319338316,53188169
290200619,236258458
373131917,236258458
10144653,7679450
292343627,7679450
304930384,7679450
346789620,7679450
125748393,125745844
191558645,125745844
371462962,125745844
55891792,107582189
168539210,107582189
233265925,107582189
347283309,107582189
361687252,107582189
439334521,107582189
169377029,237759101
322465110,237759101
301543654,209153486
132203178,157765533
293132694,157765533
187133136,60513925
322390626,284813807
17192078,333624750
121696904,333624750
172867911,89035684
152829908,351807219
276385332,351807219
103242715,139668283
70728512,120601279
444636427,321559052
183778314,258388193
235891350,258388193
36657684,29576134
330693487,349874775
340334077,140414097
202067695,150601113
256692122,150601113
321597693,150601113
351577919,150601113
367310486,150601113
252262257,199514758
51785967,351695297
337325559,351695297
213871742,313297022
377337393,302699229
312578005,351661727
118188865,145039526
287152340,337990107
177688313,83967411
165328585,277646159
382998806,277646159
140414097,340334077
320360795,340334077
322390626,340334077
143859217,289734050
298161834,347017727
689331,157562803
294084542,157562803
359595550,157562803
87852996,347491397
154607141,347491397
168880124,347491397
183661793,347491397
200055337,347491397
315325901,347491397
356660461,347491397
369260307,189277056
233430856,30922105
16416975,80182051
249394942,80182051
119575815,65421727
124086681,65421727
176694148,65421727
181304081,65421727
192872428,65421727
202893611,65421727
215390308,65421727
225111771,65421727
248161902,65421727
259085354,65421727
281625711,65421727
360495416,65421727
360852986,65421727
361032038,65421727
367338178,65421727
372617755,65421727
470893695,65421727
126027412,75603589
172370557,75603589
393595340,75603589
35882489,251571410
292706643,251571410
452260085,251571410
308242424,171275149
15599508,5779053
38957307,5779053
85646205,5779053
301416105,5779053
331473909,5779053
151253052,329026925
29666525,270443457
55891792,270443457
185508429,270443457
331977800,270443457
343516054,270443457
360067055,270443457
287321471,317167498
301192484,317167498
302895893,12635478
380617930,198890906
316773916,217529177
330841199,217529177
382621080,217529177
19841699,345993302
176827160,345993302
281697130,65317941
343516054,65317941
263492230,291721973
308870245,75527806
237206977,335785752
122142782,345949386
13176725,351185543
149256400,351185543
52710514,210281261
3843382,194796558
32651651,194796558
96364120,194796558
328103744,194796558
388721672,194796558
32651651,96364120
62033197,96364120
82740916,96364120
170740446,96364120
188194326,96364120
194796558,96364120
239866702,96364120
249790746,96364120
252032033,96364120
287780544,96364120
301282182,96364120
307533952,96364120
314915839,96364120
315325901,96364120
320145048,96364120
321597693,96364120
360692988,96364120
366246859,96364120
388721672,96364120
270771313,248887718
329287712,248887718
156133209,339397738
298361053,339397738
361032038,339397738
77579246,156560806
301791038,156560806
193422318,146872287
151748882,252687494
237759101,322465110
11330137,215029220
377744449,126758573
30229742,9416219
220349111,9416219
367310486,9416219
377074037,291233252
330416923,201350485
396181623,92943074
294084542,344061722
14221769,258164450
16155361,189041821
479933220,189041821
326311288,340558904
9655992,205478219
118337639,205478219
227328364,205478219
261082786,249542489
55891792,168539210
107582189,168539210
202559597,289404506
407264905,294424034
212657858,299251178
284257032,330999447
447618094,330999447
192594126,92268151
438514323,215193192
220349111,350712157
291973692,218351584
74018969,196284697
80477323,196284697
99187918,196284697
133460947,196284697
137501423,196284697
177356167,196284697
198148903,196284697
210357915,196284697
218206733,196284697
236654995,196284697
268423870,196284697
290230697,196284697
296295050,196284697
296847661,196284697
298361053,196284697
317890396,196284697
319781310,196284697
342975947,196284697
353935693,196284697
389379684,196284697
408818840,196284697
272637271,347175302
6105499,345819261
5535749,19207839
23435353,19207839
160457174,19207839
137380993,235456764
64221355,276482327
316353152,333079478
496013784,333079478
54385461,30422279
60471582,30422279
154655041,266522743
290571141,266522743
353556197,266522743
384469748,266522743
269793537,350815960
196270030,18123751
229230273,18123751
456611988,18123751
14072363,22543546
40804492,26548437
373697323,26548437
185508429,255726937
343516054,255726937
353691179,167959320
272339990,209031448
96086701,43228984
13188428,350547839
27252364,350547839
67091199,350547839
80618555,350547839
204416649,350547839
398720938,350547839
137342997,177811583
45797498,279536540
157049984,279536540
61957121,102322738
145937305,102322738
255992303,102322738
329824509,102322738
372452783,335595092
295252225,260942584
295615953,260942584
301167539,347806995
222454926,157075044
359722227,162706561
112724008,344774670
362058898,344774670
304214118,69420933
210322411,193084831
455111554,151889814
114883556,99021215
163804911,71223733
348832159,71223733
376654756,296335923
75527806,308870245
125745844,191558645
125748393,191558645
193498196,191558645
313706238,191558645
125745844,125748393
145645798,125748393
191558645,125748393
313706238,125748393
371462962,125748393
178681148,348190970
38386688,280373966
361874186,280373966
73474658,135317715
93934417,135317715
135266073,313995446
295685011,313995446
28740761,21807466
69069240,56747043
337340905,214620683
244839758,124429524
8759361,169904521
291418721,150961288
349637822,312830439
294084542,349637822
312830439,349637822
695938,201269699
38055338,201269699
278800819,201269699
324870802,201269699
81211348,296678057
182547563,278779941
466469663,278779941
361428130,246620710
10013429,336260564
253727983,16534190
294084542,16534190
416868191,16534190
340334077,320360795
196356602,146581560
347773040,266443661
337990107,287152340
145792839,139071827
172867911,139071827
338990988,139071827
67526225,292558125
120717801,292558125
225380987,292558125
367400619,292558125
159953634,162014022
219170445,162014022
253650120,27554599
281557971,27554599
24002165,25336234
286792636,239829071
355774981,239829071
316743164,242670507
386892130,242670507
75485057,142369722
173156062,135247459
362414323,349673994
71746190,22804584
101032478,22804584
87807414,309165170
284257032,309165170
13976381,26209375
87886950,26209375
137108193,26209375
339012812,349736076
242670507,316743164
386892130,316743164
41368416,327866181
58130936,327866181
69953536,327866181
73201631,327866181
82208916,327866181
140013179,327866181
179760860,327866181
189219340,327866181
333920949,327866181
353796558,327866181
361064535,327866181
28188268,155130206
408587768,155130206
153138527,7477413
334514673,278353280
70224480,138744063
61139252,347640593
207229669,347640593
188493212,135472976
213790465,135472976
230207520,135472976
278077396,135472976
347645732,328523198
395961743,164166942
358602799,285582814
221989595,72515387
436888032,72515387
440381581,72515387
35940736,226402130
155929105,226402130
157021383,226402130
235188834,226402130
299395270,226402130
195573375,210162019
186465281,345143856
297996817,186250593
383615028,349518322
242300645,204276297
444045137,204276297
464222791,204276297
133680115,349491589
331626862,349491589
210357915,150915137
299393426,150915137
239067425,247156959
274797577,322704755
322094850,322704755
326660260,175330518
469940817,175330518
272110352,349300724
232677731,59698509
321718846,59698509
138509372,346524003
229542879,346524003
320188028,346524003
22543546,14072363
107582189,55891792
161190902,55891792
168539210,55891792
270443457,55891792
273864927,55891792
285449688,55891792
347283309,55891792
361741210,55891792
55891792,273864927
277197446,273864927
147854416,333972980
173548600,104273444
13544218,349140450
228604528,349140450
375848169,349140450
377823550,349140450
333158617,164526668
235188834,168195080
419617744,168195080
329468762,5783387
257235202,348916276
306672039,349065005
326708656,349065005
373247078,246365405
289715709,318755202
361032038,237802433
326941725,74672886
219457393,248834089
322788933,348907876
36788072,20730335
439910593,343237967
178581463,348066617
196453477,348066617
382988524,348066617
119454061,291237806
163815769,291237806
238293342,291237806
312841008,291237806
342493462,291237806
359344999,291237806
332562653,285304481
183647479,343361620
184741719,343361620
330938415,343361620
144547072,156546023
267382992,156546023
361032038,244678053
212637365,261057687
494912884,261057687
135675328,347773040
266443661,347773040
438033211,347773040
446323530,347773040
241473058,313868817
266525,266120071
3404347,266120071
6203583,266120071
26564515,266120071
206512261,266120071
281697130,266120071
305017455,266120071
373640081,266120071
208558061,341592073
253429467,341592073
291237806,312841008
342493462,312841008
438077052,312841008
450441723,312841008
224993958,140307836
145618195,135019733
272129649,317739457
94322025,164397834
310283710,164397834
347821156,97370063
183121964,145162781
217098080,145162781
44598469,338171604
30229742,292751573
68039785,292751573
194324085,292751573
345486146,292751573
369280327,292751573
460852774,292751573
423644308,116935205
142608737,54902788
290425040,54902788
51702488,104429182
73431677,104429182
290200619,339806481
38386688,329140022
361874186,329140022
298102617,290479793
328253641,290479793
292220875,348523950
61596404,326879307
228934350,326879307
278991211,348483105
338440566,348483105
354477621,348483105
271481502,20799405
20799405,271481502
347194182,345183576
356343509,345183576
172359415,151884133
194675364,151884133
21622332,1122594
42280868,1122594
192872428,1122594
54477802,271271784
357614215,271271784
140156338,321357184
316564017,321357184
339595335,321357184
445737653,321357184
380544625,307819522
136639982,338435592
295022781,188597804
486467614,188597804
126775682,207955042
488200648,239950607
352376344,90952329
477977915,90952329
495199009,90952329
345166387,196555227
59147341,154152641
354882773,346329233
27554599,253650120
194798323,253650120
447584308,253650120
366161403,301955575
309165170,284257032
318560428,284257032
323821259,284257032
330999447,284257032
379939195,147794046
220924423,187330266
12420853,44623107
205153150,330724171
272303486,330724171
272985894,330724171
313926309,330724171
361032038,330724171
214450291,199466794
325772278,199466794
281832846,148137984
65421727,248161902
217546206,154269736
66418577,280808632
94082316,280808632
19476788,194358731
328941068,346489091
99666951,66627633
323821259,66627633
325651414,66627633
447618094,66627633
186666169,171594162
213065387,171594162
377498566,336594317
310431251,44691920
191252618,181349846
307473403,120867440
292194031,247744360
153829306,183921277
301791038,347439379
231009201,116734198
361032038,116734198
6129850,202893611
65421727,202893611
454214609,202893611
155652631,221361902
149460747,321123296
449805454,321123296
167492889,339272693
390744144,286811416
332662266,158687390
248083313,344047996
131926802,8110295
251290177,8110295
296729397,8110295
204626323,75812516
89076460,204416649
147761424,204416649
299393426,204416649
319546598,204416649
321963232,204416649
350547839,204416649
353035717,204416649
466046870,204416649
340530222,152534688
211176226,215934387
274752981,215934387
335868463,215934387
337340905,215934387
166905309,202185212
259043371,202185212
344257043,202185212
423412343,202185212
199986466,165580263
209933020,165580263
326814808,165580263
334858422,165580263
241597531,322094850
322704755,322094850
229542879,322788933
312142017,322788933
348907876,322788933
132209,264061117
13176725,264061117
64486577,264061117
70884728,264061117
176304163,264061117
191805477,264061117
203473774,264061117
306766906,264061117
58458172,215718578
97370063,347821156
319309882,132446145
179760860,196592409
336764385,338800743
432070423,133750439
202142980,209674757
15964839,5327095
30324577,5327095
301729672,347750889
133566894,312641444
364848786,230069337
5327095,30324577
15964839,30324577
144993958,295294110
280676653,343078195
326660260,321693741
344711749,321693741
56747043,69069240
163815769,120069506
417513487,120069506
65910983,19043170
224771426,19043170
294084542,19043170
392041565,19043170
315947899,294594924
370032697,299577442
67240983,336764385
291332019,336764385
338800743,336764385
260969511,313311929
136584456,347038501
144169047,174075490
144577245,174075490
294084542,257768497
116563457,313438381
170586764,313438381
449735105,313438381
340400339,147974324
174394957,232790802
399085389,232790802
239025299,32654124
181667401,80511647
377985379,283358535
205526225,297424678
374387050,297424678
454103746,269678762
239229432,211059011
321597693,311313710
417714546,243563250
330429630,310202933
292796359,16017115
285878779,271287562
316865149,271287562
319889472,271287562
165137988,56480602
32654124,239025299
39536360,157488055
79747497,157488055
313075180,159552831
298430701,310687142
301791038,310687142
212391667,35221440
141722389,122467697
37927899,121211656
196879942,121211656
320122135,121211656
322652194,121211656
346452663,121211656
262040262,262014818
321091092,212793489
346195750,305415993
228560593,207021253
374941488,207021253
408208795,207021253
447571916,207021253
134761833,297387290
248099564,297387290
26527046,156547922
316564017,156547922
327343641,156547922
102473712,137717312
212638800,137717312
302194675,137717312
361064535,94145176
55891792,347283309
107582189,347283309
273878956,347283309
144750979,302112227
198200598,302112227
288356445,302112227
213254689,295615953
260942584,295615953
287630791,295615953
153912935,136045116
270419455,136045116
454807595,136045116
285304481,332562653
294084542,131493925
106237107,136920208
293765587,152088926
67231867,228934350
240851117,228934350
326879307,228934350
341600113,328738053
349696778,328738053
373914752,328738053
395219953,328738053
298216340,278149306
361032038,11844341
471120249,70202160
446912117,231261652
168381478,254751289
120601279,70728512
381943620,346824289
343078195,280676653
46158642,154394529
452924730,154394529
258996038,248083313
344047996,248083313
157469965,220141217
440970544,105531188
131628359,186467721
338893984,343706109
272372371,345227436
392621804,345227436
350547839,80618555
267653794,347194182
345183576,347194182
178581463,268196548
22264769,134994315
215900756,134994315
233283037,134994315
303603974,134994315
196522077,18019171
220824725,18019171
358946598,18019171
404310041,18019171
430146698,18019171
303998576,346702727
413959045,346702727
3520447,233921273
12416238,233921273
273401983,233921273
281089205,233921273
305893535,233921273
326671547,233921273
340724394,233921273
366111262,233921273
462503452,233921273
61107447,312082974
89064675,312082974
209739766,312082974
217646050,312082974
284987212,312082974
302618792,312082974
306905399,312082974
350668114,312082974
368735454,312082974
245922605,286845950
327892341,286845950
286845950,245922605
327892341,245922605
8117090,303998576
337403402,303998576
346702727,303998576
258879696,338257200
337239983,331214554
337403402,331214554
87516978,16910858
172509347,158596533
196701815,253331580
203219842,22137373
277337605,22137373
22137373,203219842
258324426,291521213
309121568,270904669
327010134,270904669
291521213,258324426
240701022,100574404
16910858,87516978
21510143,292870765
311305334,45472877
305415993,346195750
263575102,294905628
200808967,86716595
217790795,86716595
86716595,200808967
219457393,121894760
301543654,145455801
11408077,159207068
13176725,159207068
188351480,159207068
298144344,159207068
47912915,163280437
186832736,338156787
452442733,338156787
180967211,212449839
58243823,229785354
164740663,229785354
191764981,229785354
236483891,229785354
264641967,229785354
292146212,229785354
297875805,229785354
89076460,269194899
319546598,269194899
310111830,178856299
381205388,178856299
196284697,317890396
199986466,317890396
247282128,317890396
318643007,317890396
162997736,335809118
191764981,335809118
236120386,335809118
210357915,346467733
263919846,346467733
84745775,154581953
103242715,154581953
304768388,339999350
333405986,339999350
62805815,196879942
121211656,196879942
279354307,196879942
313926309,196879942
316626693,196879942
322652194,196879942
346452663,196879942
349623440,196879942
410779685,196879942
221668174,182673675
272857284,182673675
336233877,182673675
379285083,182673675
388588894,182673675
119575815,195639790
192872428,195639790
273273947,195639790
283124088,195639790
361032038,195639790
374051443,195639790
376601707,195639790
12289844,132592940
153361475,132592940
294084542,221569505
44623107,12420853
158140519,12420853
172926922,12420853
166917670,56563729
327886571,275314729
695938,6805383
189061281,346435436
276385332,346435436
19797018,276283
25009386,186842272
55457594,139297157
59787683,46632107
158140519,338070962
134428319,301215926
27630133,168843472
342787246,168843472
395358367,34514593
184415993,278983466
419638101,278983466
159953634,219170445
162014022,219170445
158495199,258558447
170767618,258558447
134644714,8239872
89783374,269388217
11534446,65292342
20670850,65292342
33871601,65292342
79806451,65292342
30510594,61257031
358555650,61257031
384752137,61257031
301310421,182097727
307226946,331104181
244278321,160686758
345227436,272372371
11428651,58305765
242771114,58305765
337403402,327579353
367787886,20785881
240048095,42929002
135019733,145618195
266782430,13557732
289235851,13557732
328973019,13557732
326671547,336815177
48031274,300380943
150783764,300380943
279692929,300380943
311102146,300380943
315835257,300380943
316863506,300380943
329484672,300380943
335991735,300380943
349115817,300380943
350648167,300380943
359873537,300380943
385327789,300380943
413989917,300380943
18351351,299351660
323411079,322015582
288084770,171263435
205839285,150675957
244364921,150675957
254618684,150675957
284355598,150675957
451793303,150675957
140378377,234748545
157543258,298818434
143946606,334185212
215740404,334185212
284728824,334185212
135989103,208164516
142879755,208164516
154279743,278287249
334875201,345971004
108729008,144613665
136026582,144613665
139381708,144613665
142033570,144613665
208888222,144613665
309739309,144613665
171767251,191058550
391642476,66502260
20730335,36788072
183657176,307210828
219457393,278338389
390922801,278338389
72455029,178250259
309806409,152280024
170069840,345507301
268371185,345507301
94082316,66418577
280808632,66418577
295744157,66418577
313035225,66418577
472884274,66418577
273959450,271182428
136443791,28599264
224612423,205345332
75473122,344249787
63692957,137342997
77841195,137342997
177811583,137342997
150675957,244364921
254618684,244364921
218427863,345040783
157543258,286798552
259851833,286798552
294084542,345715148
14579827,337383181
232666558,139745776
361032038,339088344
363082919,339088344
196872672,34787304
380713925,34787304
447522164,34787304
34024177,229040538
250336065,124774521
329824509,296563154
352853262,296563154
89159570,340984355
31460628,32456613
389359808,292163920
6105499,344698369
344698369,6105499
345819261,6105499
62616908,20636098
22350625,156287703
154260696,156287703
228337194,156287703
418362621,345419750
145792839,252625030
164256764,252625030
166673991,252625030
172867911,252625030
219457393,252625030
367400619,252625030
134034950,265328506
320246199,265328506
419763582,265328506
50873471,37707312
303620705,60013671
13176725,335753868
82950007,229623853
301513339,345289429
222465193,131504205
243459018,55630347
248245900,206466529
92408570,262928407
184982821,262928407
253429467,302660602
313540728,302660602
9347255,43953768
21054445,242470770
286646036,119979501
140074740,175297605
146465493,344086468
304329411,344914935
307189808,344914935
136625477,134579227
344257043,322064336
397426797,322064336
301807178,305545326
210342677,323914306
438808606,26048035
152829908,331223822
185031304,300413291
352832281,300413291
361032038,300413291
468703751,244747018
30001498,279773313
173443113,5760401
125580302,61829372
140165009,61829372
177862418,61829372
179400134,61829372
186845673,61829372
200183920,61829372
306646213,61829372
324578648,61829372
361687252,61829372
16380776,140165009
31551134,140165009
61829372,140165009
269604231,307657571
355469574,307657571
381853523,307657571
386885506,332721321
350815960,269793537
17430192,255524419
294745764,255524419
304741504,255524419
461616686,255524419
211176226,337340905
214620683,337340905
215934387,337340905
336740346,337340905
338893984,337340905
373985844,337340905
134579227,136625477
23229524,291418721
28176085,291418721
28968602,291418721
150961288,291418721
28176085,23229524
28968602,23229524
291418721,23229524
5779053,15599508
93172548,326003225
31460628,273457133
212420993,196141649
215900756,196141649
294084542,196141649
330010041,196141649
379330923,196141649
422750048,196141649
361032038,57426202
362318009,57426202
35221440,212391667
228858354,212391667
262863010,212391667
125422756,212530915
199272637,286357075
50986033,333354733
124415572,333354733
196284697,342975947
219335678,342975947
258154127,342975947
293968896,342975947
296213443,342975947
400994323,342975947
124471697,169377029
237759101,169377029
134729319,161642482
344914935,304329411
145254446,331368169
182068609,331368169
237879745,331368169
230518515,208266334
375769374,208266334
293002871,266509876
149460747,316964964
191292663,316964964
315325901,316964964
454822612,316964964
62259115,141818580
133600030,141818580
148675098,141818580
186484002,141818580
131959569,152560624
134665314,152560624
346667441,18127813
